FA_LIT_ID;Met_structure;Metaphor;Translation (Eng);Source;Author;Type_of_text;Original_context;Length_context;Order_type;W1;Length_W1;Frequency_W1MetaLit;Concreteness_W1MetaLit;W2;Length_W2 ;Frequency_W2MetaLit;Concreteness_W2MetaLit;SemanticDistanceMetaLit;Bambini et al. (2014)
FA_LIT439;Genitive;foreste di ametista;forests of amethyst;Prose (1880-1890);Pascarella, Cesare;PROSE;"La luna di platino, il cielo
di cobalto, le nubi di madreperla, le foreste di ametista, le radiche
degli alberi fatte di vipere morte, i pioppi consapevoli e discreti,
i fiumi fedeli, i cefali bianchi e le altre mille cose straordinarie,
che io avevo lette tante volte in poesia, ed ero certo di trovare
qui in prosa, le ho ancora da vedere";57;TV;foreste;7;42;3,7781948;ametista;8;1;4,10743515;0,811404601;N
FA_LIT440;Genitive;nastro di fumo;ribbon of smoke;Prose (1880-1890);Pascarella, Cesare;PROSE;"Di quando in quando
però qualche dormiente offeso dal freddo si sveglia, rabbrividisce, si
accosta alla cenere, vi allunga il piede e ne fa scaturire un nastro
di fumo azzurro";28;VT;nastro;6;53;4,574417066;fumo;4;109;3,846298391;0,766011775;N
FA_LIT441;Genitive;nubi di madreperla;clouds of mother of pearl;Prose (1880-1890);Pascarella, Cesare;PROSE;"La luna di platino, il cielo
di cobalto, le nubi di madreperla, le foreste di ametista, le radiche
degli alberi fatte di vipere morte, i pioppi consapevoli e discreti,
i fiumi fedeli, i cefali bianchi e le altre mille cose straordinarie,
che io avevo lette tante volte in poesia, ed ero certo di trovare
qui in prosa, le ho ancora da vedere";57;TV;nubi;4;32;3,791742191;madreperla;10;4;4,657393998;0,850522548;N
FA_LIT442;Genitive;onda di gioventù;wave of youth;Prose (1880-1890);Pascarella, Cesare;PROSE;"A quell'invito egli si sentì affluire il sangue in faccia; per un
attimo un'onda di gioventù gli circolò nelle vene";21;VT;onda;4;103;3,512238631;gioventù;8;57;3,317334428;0,825915888;N
FA_LIT443;Genitive;festa di colori;festival of colors;Prose (1880-1890);Pascarella, Cesare;PROSE;"I trilli dei mandolini si avvicinano; il chiarore cresce e
all'improvviso una festa di luce e di colori, una allegrezza di suoni
e di canti invade la stradicciuola";27;VT;festa;5;381;3,792020733;colori;6;306;3,957520212;0,767511353;N
FA_LIT444;Genitive;gregge di foglie;flock of leaves;Prose (1880-1890);Pascarella, Cesare;PROSE;"Ella appena è arrivata
sulla sponda della riviera prima, per necessità della rima, si mette
a fiutare il vento come una levriera, e poi si gitta nel fiume e vi si
immerge, fra un gregge di foglie, fino all'ombelico";37;VT;gregge;6;13;3,955884515;foglie;6;147;4,246399583;0,85239841;N
FA_LIT445;Genitive;inferno di linee;hell of lines;Prose (1880-1890);Pascarella, Cesare;PROSE;"Il giorno dopo, difatti, mantenne la promessa e mi portò
a far vedere una cartella piena zeppa di fogli di carta di tutti i
colori, sui quali tra un inferno di linee c'erano disegnate centinaia
e centinaia di figure geometriche contornate da migliaia di punti, di
virgole e di parole incomprensibili";48;VT;inferno;7;113;3,655228646;linee;5;160;3,612377858;0,959318709;N
FA_LIT446;Genitive;nebbia di stelle;fog of stars;Miei Pensieri di varia Umanità;Pascoli, Giovanni;PROSE;"Sopra il monte ardente, il
cielo stellato. Guardate quelle stelle, poi quella nebbia di stelle,
concepitene la grandezza";17;VT;nebbia;6;77;3,958623336;stelle;6;172;3,769569444;0,803413182;N
FA_LIT447;Genitive;semi di religione;seeds of religion;Racconti;Percoto, Caterina;PROSE;Ho peraltro più volte dubitato che l'esser lungi dal tuo paese, il menar vita raminga, e Dio sa con che gente! non distruggesse nel tuo cuore quei semi di religione e di affetto;34;TV;semi;4;41;3,645447481;religione;9;129;2,13816867;0,833170548;N
FA_LIT448;Genitive;sudario di nebbia;shroud of fog;Il re dei re: Convoglio diretto nell'XI secolo;Petruccelli della Gattina, Ferdinando;PROSE;"Tutti i comignoli
di Roma, a quel riverbero, sembrano fiaccole immense che illuminano
una città involta in un bianco sudario di nebbia come uno spettro
che vien fuori da una tomba";28;VT;sudario;7;7;4,557730643;nebbia;6;77;3,958623336;0,669018745;N
FA_LIT449;Genitive;cupola di fuoco;dome of fire;Le notti degli emigrati a Londra;Petruccelli della Gattina, Ferdinando;PROSE;"Verso sera la burrasca si placò; e la luna emerse come una cupola di fuoco";15;TV;cupola;6;40;4,463753511;fuoco;5;559;4,179325065;0,80751133;N
FA_LIT450;Genitive;onda di sangue;wave of blood;Le notti degli emigrati a Londra;Petruccelli della Gattina, Ferdinando;PROSE;"Una scarsa onda di sangue restava a pena circolante pei tessuti; nel
cervello debolmente irrigato ogni attività ristagnava come in una
macchina a cui la forza motrice del liquido difetti";28;TV;onda;4;103;3,512238631;sangue;6;473;4,181390123;0,894191138;N
FA_LIT451;Genitive;fiamma di fede;flame of faith;L'umorismo;Pirandello, Luigi;PROSE;"Coraggio a tutta prova, animo nobilissimo, fiamma di
fede; ma quel coraggio non gli frutta che volgari bastonate";17;VT;fiamma;6;60;4,01279983;fede;4;220;2,356267843;0,621364981;N
FA_LIT452;Genitive;sudori di sangue;sweat of blood;Un cavallo nella luna: Novelle;Pirandello, Luigi;PROSE;"di levarlo di catena non era
neanche da parlarne perchè, sciolto, il cane se ne sarebbe tornato a
casa, e lui lì aveva da guardarsi quei suoi benefici che gli costavano
sudori di sangue";31;TV;sudori;6;1;;sangue;6;473;4,181390123;0,662426651;N
FA_LIT453;Genitive;fiamma di sogno;flame of dream;Vestire gli ignudi: Commedia in tre atti;Pirandello, Luigi;PROSE;"Perchè lei non sa che bei tiri le giuoca e che scherzi le
combina, che graziose sorprese intanto le prepara la sua anima,
respirando, palpitando nell'aereo fervore di quei momenti, sciolta
d'ogni freno, destituita d'ogni riflessione, accesa, abbagliata in
quella fiamma di sogno";42;TV;fiamma;6;60;4,01279983;sogno;5;377;3,246014585;0,744797081;N
FA_LIT454;Genitive;gelo di morte;frost of death;Ricordanze;Rapisardi, Mario;POEM;"Cadran le foglie dal materno stelo,
    E col manto di gelo
    Si calerà da l'Etna il verno rio,
    Cadrò, cadrò pur'io,
    E calerà su me gelo di morte";42;TV;gelo;4;26;3,870345969;morte;5;799;3,13825832;0,71894896;N
FA_LIT455;Genitive;abissi di morte;chasms of death;Lucifero;Rapisardi, Mario;POEM;"Piansi perduto il mio nome, o spronai
    Negli abissi di morte il mio destriero;
    Ma tenni fronte al fato reo; mi accinsi
    Ad imprese più belle, e venni e vinsi";39;VT;abissi;6;5;3,397907446;morte;5;799;3,13825832;0,769159243;N
FA_LIT456;Genitive;fame di strage;hunger of carnage;Lucifero;Rapisardi, Mario;POEM;"Già il vincitor superbo di Sadòva
    De la reggia di Francia urge a le porte,
    E l'accerchia, e la serra, e con orrenda
    Fame di strage intorno a lei si attenda";41;VT;fame;4;173;3,657239245;strage;6;112;3,760693461;0,710083812;N
FA_LIT457;Genitive;fantasma di amore;ghost of love;Lucifero;Rapisardi, Mario;POEM;"Il fantasma di amore, che ha eternamente agitato l'Eroe, veste forme
sensibili";12;VT;fantasma;8;58;3,571029488;amore;5;1097;2,978012993;0,76309377;N
FA_LIT458;Genitive;globi di fumo;globes of smoke;Lucifero;Rapisardi, Mario;POEM;"Là un ebbro vil, che a lo straniero inneggia,
    Qui un eroe che ancor pugna, e cade esangue;
    Ed armi infrante e sparse membra ed adri
    Globi di fumo ed ulular di madri";43;VT;globi;5;2;4,283640602;fumo;4;109;3,846298391;0,722221226;N
FA_LIT459;Genitive;ombre di morte;shadows of death;Lucifero;Rapisardi, Mario;POEM;"Dormite! Una parola
    Fremono i vostri sonni; e da le chiuse
    Ombre di morte una gran luce emerge:
    Vivono al raggio d'una fiamma sola
    Le umane anime";40;VT;ombre;5;81;3,288101095;morte;5;799;3,13825832;0,728705823;N
FA_LIT460;Genitive;sguardo di ciel;glance of heaven;Lucifero;Rapisardi, Mario;POEM;"e sentì allora,
    Ch'ivi, da canto a lei, sotto quel caro
    Sguardo di ciel, che le vivea negli occhi,
    Era la patria sua, l'aurea contrada
    Dei sogni suoi";42;TV;sguardo;7;333;3,549088609;ciel;4;3;4,110008801;0,755898282;N
FA_LIT461;Genitive;turbine di guerra;whirlwind of war;Lucifero;Rapisardi, Mario;POEM;"Non vedi tu qual turbine di guerra
    Del provocato Reno agita i lidi,
    E, al suon de le fatali armi di Brenno,
    Tutte d'Europa impallidir le genti";37;VT;turbine;7;6;3,832107144;guerra;6;875;3,083195392;0,799779117;N
FA_LIT462;Genitive;vampo di guerra;vamp of war;Lucifero;Rapisardi, Mario;POEM;"Grido di oppressi
    Non vi chiamò, non amor patrio accese
    Tanto vampo di guerra";20;VT;vampo;5;;;guerra;6;875;3,083195392;0,727703094;N
FA_LIT463;Genitive;lenzuolo di ghiaccio;sheet of ice;Nel paese dei dollari;Rossi, Adolfo;PROSE;"«Il villaggio giaceva sepolto sotto un lenzuolo di ghiaccio, e il
silenzio della notte non era turbato che dal rumore del torrente";21;VT;lenzuolo;8;21;4,569187431;ghiaccio;8;80;4,121959495;0,760198116;N
FA_LIT464;Genitive;sospiro di vento;sigh of wind;Manfredo Palavicino, o, I Francesi e gli Sforzeschi: Storia Italiana;Rovani, Giuseppe;PROSE;"A un tratto ode un sospiro, nè già un sospiro di vento, ma d'un
essere animato";17;VT;sospiro;7;42;3,702545128;vento;5;285;3,830485486;0,624601871;N
FA_LIT465;Genitive;lingua di piombo;tongue of lead;L'idolo;Rovetta, Gerolamo;PROSE;"È rimasto
ad un tratto, per combinazione, per dispetto, col cervello vuoto
e colla lingua di piombo";16;TV;lingua;6;228;3,438781227;piombo;6;65;4,616496743;0,92538479;N
FA_LIT466;Genitive;monte di elogi;mountain of praise;L'idolo;Rovetta, Gerolamo;PROSE;"Il Giordano?... Ma se anche adesso, in
questo punto, leggevo la _Perseveranza_... Ne fa un monte di elogi";17;VT;monte;5;39;3,945955971;elogi;5;12;3,020785586;0,985632968;N
FA_LIT467;Genitive;silenzio di ombre;silence of shadows;L'idolo;Rovetta, Gerolamo;PROSE;"È un gran silenzio intorno: un
silenzio di ombre, infinito; la quiete d'ogni cosa viva.";15;TV;silenzio;8;348;3,253813403;ombre;5;81;3,288101095;0,666133344;N
FA_LIT468;Genitive;fiume di soldati;river of soldiers;L'idolo;Rovetta, Gerolamo;PROSE;"Le due donne, attonite, irresolute, scesero dal marciapiedi. Ma quel
fiume di soldati che le aveva rincorso fu sopra di loro d'un subito, e
le sospinse, e le separò";28;VT;fiume;5;227;4,16949805;soldati;7;127;3,614035188;0,842174456;N
FA_LIT469;Genitive;corona di spuma;crown of froth;L'idolo;Rovetta, Gerolamo;PROSE;"Il mare era formidabile, cingeva la
riva d'una corona di spuma";11;VT;corona;6;57;3,974287619;spuma;5;7;4,089466078;0,682576478;N
FA_LIT470;Genitive;luce di sorriso;light of smile;Casta diva;Rovetta, Gerolamo;PROSE;"Dagli occhi della piccina, che non ha ancora cenato, sparisce a un
tratto ogni luce di sorriso e non vi restan più che le lacrime.";24;VT;luce;4;585;3,436777643;sorriso;7;255;3,848824007;0,74559629;N
FA_LIT471;Genitive;canto di primavera;song of spring;La moglie di Sua Eccellenza;Rovetta, Gerolamo;PROSE;"emigia preme la mano ch'egli le porge, assai marcatamente,
con un rapido sguardo di tristezza e d'angoscia, poi subito, bianca
e leggerissima, vaporosa, alzando la voce allegra e festante come
un canto di primavera, si avvicina agli altri che l'aspettano fermi
dinanzi al teatro";43;TV;canto;5;111;3,138419975;primavera;9;208;3,645030638;0,760398299;N
FA_LIT472;Genitive;lampo di malumore;flash of discontent;Mater dolorosa;Rovetta. Gerolamo;PROSE;"Prospero Anatolio entrò nella camera sorridendo: ma negli occhiettini
bigi ebbe un lampo di malumore, vedendo la moglie ancora vestita";19;VT;lampo;5;45;3,799095307;malumore;8;13;2,573923379;0,72584337;N
FA_LIT473;Genitive;pioggia di raggi;rain of rays;La favorita del Mahdi;Salgari, Emilio;PROSE;"Vista così, sotto una pioggia di raggi solari che si
riflettevano sui monili e sui braccialetti d'oro che le cingevano il
collo e le nude braccia, la si sarebbe presa per una apparizione
celeste, per una urì del paradiso di Mohammed il profeta";41;VT;pioggia;7;149;4,375526037;raggi;5;77;4,081639383;0,684728146;N
FA_LIT474;Genitive;torrenti di lettere;torrents of letters;I Robinson italiani;Salgari, Emilio;PROSE;"Torrenti di lettere le piovevano
in casa, e tutte domandavano delle risposte; diluvi di estranei le
invadevano il tranquillo appartamento nel Vinohrady e tutti
s'aspettavano di essere ricevuti.";26;VT;torrenti;8;6;4,218789332;lettere;7;4;3,969996828;0,82224828;N
FA_LIT475;Genitive;cielo di ferro;iron sky;Le Aquile della Steppa: Romanzo;Salgari, Emilio;PROSE;"Glʼindigeni risentono appena questa inclemenza della natura, e non si
lamentan guari di questo cielo di ferro";16;TV;cielo;5;287;4,24490247;ferro;5;185;4,251395752;0,734775841;N
FA_LIT476;Genitive;lenzuolo di neve;sheet of snow;Le Aquile della Steppa: Romanzo;Salgari, Emilio;PROSE;Un funebre lenzuolo di neve copriva il mondo a perdita di vista;12;VT;lenzuolo;8;21;4,569187431;neve;4;175;4,615662717;0,741649359;N
FA_LIT477;Genitive;fiume di sangue;river of blood;Una sfida al Polo;Salgari, Emilio;PROSE;"Fu una serie di salti spaventosi che mise a dura prova i muscoli
dei tre esploratori, poichè l'automobile passava, insieme al pesante
carrozzone, sopra i disgraziati anfibi, lasciandosi dietro un vero
fiume di sangue e d'olio";35;VT;fiume;5;227;4,16949805;sangue;6;473;4,181390123;0,65123114;N
FA_LIT478;Genitive;nebbia di ottimismo;fog of optimism;Il libro di Don Chisciotte;Scarfoglio, Edoardo;PROSE;"Ora, confrontando i frutti della nostra attività presente
con quelli che ci furono lasciati in eredità, giudicando una singola
opera d'arte non in sè, ma nello sviluppo complessivo di quella forma
dell'arte, accade che la dolce nebbia di ottimismo tanto cara agli
scribacchiatori italiani si disperda per l'aria";47;VT;nebbia;6;77;3,958623336;ottimismo;9;69;2,048182155;0,777460873;N
FA_LIT479;Genitive;pioggia di piombo;rain of lead;Il libro di Don Chisciotte;Scarfoglio, Edoardo;PROSE;"Io veggo ancora Guglielmo Oberdank
afferrare le cassette piene di caratteri e sbalzarle lietamente per
l'aria, e Umberto Dal Medico mezzo sepolto sotto una pioggia di piombo
frugar tuttavia con le mani cercando qualcosa da fracassare";34;VT;pioggia;7;149;4,375526037;piombo;6;65;4,616496743;0,760894939;N
FA_LIT480;Genitive;vento di retorica;wind of rhetoric;Il libro di Don Chisciotte;Scarfoglio, Edoardo;PROSE;"Ahimè, quanto vento di retorica, e quanta academia, e quanta imbecillità
in quei rimescolamenti della democrazia officiale";16;VT;vento;5;285;3,830485486;retorica;8;31;2,548059924;0,852316022;N
FA_LIT481;Genitive;lampo di gelosia;flash of jealousy;Dal vero;Serao, Matilde;PROSE;"Sarò gelosa, gelosa, gelosa_, gli occhi della
bionda mandarono tale un lampo di gelosia da far tremare i due
colpevoli.";18;VT;lampo;5;45;3,799095307;gelosia;7;58;3,251782434;0,829761162;N
FA_LIT482;Genitive;pioggia di astri;rain of stars;Dal vero;Serao, Matilde;PROSE;"Lontan lontano, sulla fine
dell'orizzonte, dappresso, da tutte le parti, il firmamento è solcato,
quasi ferito da strisce luminose; sono innumerevoli stelle che cadono,
è una pioggia di astri, è un lusso, una prodigalità di splendori: è
uno spettacolo pieno di vita";39;VT;pioggia;7;149;4,375526037;astri;5;20;3,203992705;0,767708793;N
FA_LIT483;Genitive;torrenti di diplomazia;torrents of diplomacy;Dal vero;Serao, Matilde;PROSE;"Come la fanciulla potè vederlo, conoscerlo, portarselo in casa,
persuadere i parenti, sarebbe lunghissimo il narrare: giorno per
giorno, per la parola matrimonio, si disperdono nell'oceano della vita
torrenti di diplomazia femminile.";30;VT;torrenti;8;6;4,218789332;diplomazia;10;33;2,692455214;0,903855048;N
FA_LIT484;Genitive;pioggia di riccioli;rain of curls;La conquista di Roma;Serao, Matilde;PROSE;"Che sentimento!» esclamò la moglie di un deputato pugliese, una
grassona con una pioggia di riccioli neri sulla fronte rossa e lucida";21;VT;pioggia;7;149;4,375526037;riccioli;8;13;4,642525067;0,761216849;N
FA_LIT485;Genitive;profumo di innocenza;scent of innocence;Gli amanti: pastelli;Serao, Matilde;PROSE;"e pagine si fanno inquiete; a quel profumo di innocenza che
    aveva fin qui accompagnato il racconto si mescola uno strano e
    tentante odor di peccato";32;VT;profumo;7;117;3,979465447;innocenza;9;36;2,605131623;0,709096789;N
FA_LIT486;Genitive;banchetto di povertà;banquet of poverty;Suor Giovanna della Croce: romanzo;Serao, Matilde;PROSE;"Forse, ella era già pentita di esser venuta, in uno
slancio spontaneo e ingenuo, ad assistere a quel banchetto di povertà e
di dolore; forse, già affrettava col desiderio il momento di andarsene";31;VT;banchetto;9;31;3,811811568;povertà;7;50;3,050546322;0,833771944;N
FA_LIT487;Genitive;soffi di primavera;breaths of spring;L'amore che torna: romanzo;Verona, Guido da;PROSE;"In
quella luce ambigua, in quell’aria tepida, ventilata da qualche alito
intermittente, come soffi di primavera nell’estate, sotto il cielo ancor
rosso e tra la pallidezza dei lampioni, tutte le forme, tutti gli
avvenimenti mi si vestirono d’irrealità";34;VT;soffi;5;2;;primavera;9;208;3,645030638;0,739419043;N
FA_LIT488;Genitive;polvere di seta;dust of silk;L'amore che torna: romanzo;Verona, Guido da;PROSE;"Il copripiedi soffice, di bella seta chermisi, spiumava da invisibili
scuciture ad ogni moto che si facesse, e tanti piccoli fili, colore
della luce, lievi come una polvere di seta, navigavano via, piano piano,
salendo nel raggio di sole";36;VT;polvere;7;125;4,428558081;seta;4;111;4,39987456;0,577263236;N
FA_LIT489;Genitive;bufera di domande;blizzard of questions;La vita comincia domani: romanzo;Verona, Guido da;PROSE;"Una bufera di domande l’avvolse, ond’egli per difendersi protese un
braccio";10;VT;bufera;6;32;4,038273135;domande;7;246;3,491000068;0,859960958;N
FA_LIT490;Genitive;bufera di polvere;blizzard of dust;La vita comincia domani: romanzo;Verona, Guido da;PROSE;"Alte, nel miracolo della notte, le stelle così numerose che parevan nel deserto cosmico una bufera di polvere in combustione, infuriavano di splendore come fosforo avvampato, come resina in fiamme, come cristallo
frantumato nella sabbia e balenante sotto lo sfarzo del sole";41;VT;bufera;6;32;4,038273135;polvere;7;125;4,428558081;0,696935058;N
FA_LIT491;Genitive;cupola di fumo;dome of smoke;La vita comincia domani: romanzo;Verona, Guido da;PROSE;"
Al ritorno, la città riappariva, dapprima obliqua, sollevata su la
pianura circostante; poi man mano si delineava più ferma sotto una
cupola di fumo rossastro";23;VT;cupola;6;40;4,463753511;fumo;4;109;3,846298391;0,739324063;N
FA_LIT492;Genitive;fiamma di lirismo;flame of lyricism;La vita comincia domani: romanzo;Verona, Guido da;PROSE;"Talvolta, nell’ore di maggior lucentezza, quando una fiamma di lirismo
traversava il suo povero spirito rabbuiato, o quando più forte pulsavan
nella sua carne d’adolescente l’arterie della vita, quando
inconsciamente vedeva succedere intorno a sè qualcosa d’insolito";34;VT;fiamma;6;60;4,01279983;lirismo;7;6;2,41968562;0,863553002;N
FA_LIT493;Genitive;fiume di polvere;river of dust;La vita comincia domani: romanzo;Verona, Guido da;PROSE;i suoi occhi affascinanti rimasero avvinti a quel fascio di luce rossastra, a quel lento fiume di polvere che scaturiva dalla finestra del morto;24;VT;fiume;5;227;4,16949805;polvere;7;125;4,428558081;0,828186542;N
FA_LIT494;Genitive;lenzuolo di polvere;sheet of dust;La vita comincia domani: romanzo;Verona, Guido da;PROSE;"E qualcosa tuttavia di
solenne, di solenne anche per l’incredulo, si rinnovava nell’atto
semplice che nasconde per sempre sotto il lenzuolo di polvere una
spoglia supina e còrica l’uomo anchilosato, putrescente, nella divina
zolla piena di palpito che domani rifiorirà";36;VT;lenzuolo;8;21;4,569187431;polvere;7;125;4,428558081;0,673398376;N
FA_LIT495;Genitive;lampo di speranza;flash of hope;Il Cavaliere dello Spirito Santo: Storia d'una giornata;Verona, Guido da;PROSE;"Nella sua ingenuità di scienziato, non riusciva a persuadersi che la
malvagità umana potesse arrivare fin là!

Ebbi un lampo di speranza.";20;VT;lampo;5;45;3,799095307;speranza;8;351;2,595151459;0,73960048;N
FA_LIT496;Genitive;fiocco di nebbia;flake of fog;Mimi Bluette, fiore del mio giardino: romanzo;Verona, Guido da;PROSE;"E finalmente, un mattino, su lʼestrema via del sud, egli vide nascere
un confuso tenue disegno azzurro, come un fiocco di nebbia che
rasentasse la terra, come una rupe dʼaria nello sconfinato sole";31;VT;fiocco;6;11;4,604440648;nebbia;6;77;3,958623336;0,717995405;N
FA_LIT497;Genitive;zattere di nebbia;raft of fog;Mimi Bluette, fiore del mio giardino: romanzo;Verona, Guido da;PROSE;"Le sagome ampie degli edifici incastellavano di bianco
la notte invernale; pesanti zattere di nebbia nuotavano su la Senna
invisibile";18;VT;zattere;7;1;4,360385098;nebbia;6;77;3,958623336;0,814967677;N
FA_LIT498;Genitive;lembi di desiderio;flaps of desire;Mimi Bluette, fiore del mio giardino: romanzo;Verona, Guido da;PROSE;"Immaginazioni distanti rinascevano con felicità nel suo confuso
pensiero; lembi di desiderio, staccatisi da lei come petali da una
rosa, tornavano con profumo a ravvolgere le sue vene";26;VT;lembi;5;6;4,330950633;desiderio;9;296;2,658870003;0,854700595;N
FA_LIT499;Genitive;bufera di anime;blizzard of souls;Sciogli la treccia, Maddalena romanzo;Verona, Guido da;PROSE;"Roma costruttrice
d’anfiteatri e di codici, di templi e di strade militari, non vedeva
sorgere questa immensa bufera di anime, che infine soverchiò la sua
medesima potenza";24;VT;bufera;6;32;4,038273135;anime;5;70;3,101863303;0,934211522;N
FA_LIT500;Genitive;fiume di popoli;river of peoples;Sciogli la treccia, Maddalena romanzo;Verona, Guido da;PROSE;"La valle per dove passò tanto fiume di popoli, e dove tanta forza
d’invasori contese la bella terra di Francia, era quel giorno tutta
scapigliata";23;VT;fiume;5;227;4,16949805;popoli;6;71;2,73156733;0,819615811;N
FA_LIT501;Genitive;nuvole di profumo;clouds of perfume;Sciogli la treccia, Maria Maddalena;Verona, Guido da;PROSE;"Gli alberi, gonfi di notte, carichi d’autunno,
facevano stridere sotto i nostri piedi qualche foglia gialla. Nei
giardini della terra di Guipuzcoa la vecchia estate si andava consumando
in nuvole di profumo";29;VT;nuvole;6;54;4,284104231;profumo;7;117;3,979465447;0,743492395;N
FA_LIT502;Genitive;bufere di baci;blizzards of kisses;Sciogli la treccia, Maddalena romanzo;Verona, Guido da;PROSE;"Nuvole d’estate nel cielo sereno
dell’amore; violente irritazioni che si risolvono in bufere di baci";14;VT;bufere;6;2;;baci;4;49;4,477248054;0,889843456;N
FA_LIT503;Genitive;iride di gloria;iris of glory;Lirica;Vivanti, Annie;POEM;"Non lo circonda un'iride di gloria,
    Nè siede tra gli eletti in paradiso";18;VT;iride;5;3;3,999246852;gloria;6;64;3,402912448;0,865681231;N
FA_LIT504;Genitive;onda di amarezza;wave of bitterness;Lirica;Vivanti, Annie;POEM;"M'ha invaso l'alma e scolorato il viso
    Un'onda d'amarezza e di dolore";19;VT;onda;4;103;3,512238631;amarezza;8;46;2,41366679;0,783848986;N
FA_LIT505;Genitive;fiume di lacrime;river of tears;I divoratori: romanzo;Vivanti, Annie;PROSE;"Spesso, nelle sue ore desolate, egli aveva pensato di andare a
piangere colà, solo, solo, solo, sperando che quel fiume di lacrime
avrebbe deterso la torbida anima sua e l'avrebbe rinnovata";30;VT;fiume;5;227;4,16949805;lacrime;7;162;4,114575412;0,682500124;N
FA_LIT506;Genitive;fiore di luce;flower of light;I divoratori: romanzo;Vivanti, Annie;PROSE;"Anni fa, quando la Gloria si era schiusa come un immenso fiore di luce innanzi a lei, e che, all'improvviso fragore del suo successo, tutti i
poeti d'Italia erano venuti a felicitarla e ad adularla--Uno non era
venuto";38;TV;fiore;5;92;4,303576455;luce;4;585;3,436777643;0,764551789;N
FA_LIT507;Genitive;prigione di cristallo;prison of crystal;I divoratori: romanzo;Vivanti, Annie;PROSE;"Molti anni dopo, se talvolta accadde a Nancy di pensare che forse
sarebbe stato meglio se avesse trattenuta dai concerti e dal pubblico la
sua bambina--se dubitava di aver errato permettendole di diffondere sul
mondo tutta la sua giovine anima canora,--il ricordo del Silente
Violino, chiuso nella sua prigione di cristallo, le tornava alla
memoria: il Violino che era morto per non aver cantato, morto del suo
proprio silenzio";63;TV;prigione;8;72;3,890255821;cristallo;9;33;3,965281938;0,73776266;N
FA_LIT508;Genitive;sentiero di sangue;path of blood;I divoratori: romanzo;Vivanti, Annie;PROSE;"Nino fissò gli occhi sul rosso tappeto nuziale che stendeva la sua
striscia scarlatta fino all'orlo della strada. E gli parve un sentiero
di sangue";24;VT;sentiero;8;39;4,329748666;sangue;6;473;4,181390123;0,84420158;N
FA_LIT509;Genitive;viso di mela;face of apple;Gioia!;Vivanti, Annie;PROSE;"Una donnina piccoletta e più rotonda forse del pomo,
che al terzo atto il padre doveva meravigliosamente con una freccia
levarle di sopra alla parrucca bionda, spiovente in riccioli intorno al
suo viso di mela rosa";33;TV;viso;4;269;4,626971567;mela;4;33;4,136219383;0,79814367;N
FA_LIT510;Genitive;ondate di profumo;waves of perfume;L'amore di Loredana;Zuccoli;PROSE;"E l'aria intorno era divina, rotta
da lievi ondate di profumo che venivano dai giacinti";15;VT;ondate;6;12;3,439686603;profumo;7;117;3,979465447;0,850977927;N
FA_LIT511;Genitive;profumo di notte;scent of night;Roberta;Zuccoli, Luciano;PROSE;"
Il giardino susurrava con un brivido ignoto alla vita diurna, e il
gracidar delle rane era cessato; ma certi fiori che non s'aprono, se
non nell'umidità dell'ombra, effondevano un profumo di notte romantica
ed antica";35;TV;profumo;7;117;3,979465447;notte;5;1039;3,981953331;0,859093025;N
FA_LIT512;Genitive;lampo di persuasione;flash of persuasion;Donne e fanciulle;Zuccoli, Luciano;PROSE;?;1;VT;lampo;5;45;3,799095307;persuasione;11;7;1,972965294;0,774136767;N
FA_LIT513;Genitive;pelle di rame;skin of copper;Donne e fanciulle;Zuccoli, Luciano;PROSE;"Non mi
dirai che quella pelle di rame con quegli occhi di porcellana e i
capelli di tutti i colori siano gli attributi d'una bella donna.";26;TV;pelle;5;398;4,701112272;rame;4;23;4,595077605;0,717736363;N
FA_LIT514;Genitive;cupola di nebbia;dome of fog;La freccia nel fianco;Zuccoli, Luciano;PROSE;"Era quasi l'intero giorno in istrada, sotto la cupola di nebbia che
incombeva d'inverno perennemente sulla città";18;VT;cupola;6;40;4,463753511;nebbia;6;77;3,958623336;0,686702341;N
FA_LIT515;Genitive;maschera di dolore;mask of pain;La volpe di Sparta;Zuccoli, Luciano;PROSE;"Folco vide una maschera di dolore arcigno cader dal volto di Gioconda:
i colori le tornarono alle guancie, la luce agli occhi; le sue labbra
sorrisero";24;VT;maschera;8;1;4,211394947;dolore;6;296;3,287649565;0,836892679;N
FA_LIT516;Genitive;chioma di luce;hair of light;Roberta;Zùccoli, Luciano;PROSE;"Era la vita, l'anima incoercibile della giovanezza, da cui i raggi si
espandevano con lunga chioma di luce";18;TV;chioma;6;29;3,977804951;luce;4;585;3,436777643;0,673450172;N
FA_LIT517;Genitive;nube di sonnambulismo;cloud of somnambulism;Roberta;Zùccoli, Luciano;PROSE;"La casa era piena
di silenzio, e le donne camminavano in una lieve nube di
sonnambulismo, senza parlarsi; e spesse volte calava la sera e l'ombra
si faceva sempre più densa e nessuna delle due sorelle pensava a
difendersi da quell'oscurità";39;VT;nube;4;9;4,04664355;sonnambulismo;13;;;0,796348453;N
FA_LIT518;Genitive;agonia di luce;agony of light;L'amore di Loredana;Zùccoli, Luciano;PROSE;"Il Lido piaceva a lui, come a tutti i veneziani, per agonia di luce, di
verde, di spazio, d'aria diffusa";20;VT;agonia;6;29;3,461056193;luce;4;585;3,436777643;0,78316994;N
